x,y,height,momentum_x
0.005,0.005,8.61975,12.2137
0.015,0.005,8.61034,12.2868
0.025,0.005,8.60092,12.3598
0.035,0.005,8.59151,12.4326
0.045,0.005,8.58211,12.5053
0.055,0.005,8.57271,12.5778
0.065,0.005,8.56331,12.65
0.075,0.005,8.55392,12.7222
0.085,0.005,8.54454,12.7941
0.095,0.005,8.53515,12.8659
0.105,0.005,8.52578,12.9375
0.115,0.005,8.5164,13.0089
0.125,0.005,8.50704,13.0801
0.135,0.005,8.49767,13.1511
0.145,0.005,8.48831,13.222
0.155,0.005,8.47896,13.2927
0.165,0.005,8.46961,13.3632
0.175,0.005,8.46027,13.4336
0.185,0.005,8.45093,13.5037
0.195,0.005,8.4416,13.5737
0.205,0.005,8.43227,13.6435
0.215,0.005,8.42295,13.7131
0.225,0.005,8.41363,13.7826
0.235,0.005,8.40432,13.8518
0.245,0.005,8.39502,13.9209
0.255,0.005,8.38572,13.9898
0.265,0.005,8.37642,14.0585
0.275,0.005,8.36714,14.127
0.285,0.005,8.35786,14.1953
0.295,0.005,8.34858,14.2635
0.305,0.005,8.33931,14.3315
0.315,0.005,8.33005,14.3992
0.325,0.005,8.32079,14.4668
0.335,0.005,8.31154,14.5342
0.345,0.005,8.30229,14.6015
0.355,0.005,8.29306,14.6685
0.365,0.005,8.28382,14.7354
0.375,0.005,8.2746,14.802
0.385,0.005,8.26538,14.8685
0.395,0.005,8.25617,14.9348
0.405,0.005,8.24696,15.0009
0.415,0.005,8.23776,15.0668
0.425,0.005,8.22857,15.1326
0.435,0.005,8.21939,15.1981
0.445,0.005,8.21021,15.2635
0.455,0.005,8.20104,15.3286
0.465,0.005,8.19188,15.3936
0.475,0.005,8.18272,15.4584
0.485,0.005,8.17357,15.523
0.495,0.005,8.16443,15.5874
0.505,0.005,8.1553,15.6516
0.515,0.005,8.14618,15.7156
0.525,0.005,8.13706,15.7794
0.535,0.005,8.12795,15.8431
0.545,0.005,8.11885,15.9065
0.555,0.005,8.10976,15.9697
0.565,0.005,8.10068,16.0328
0.575,0.005,8.0916,16.0956
0.585,0.005,8.08253,16.1583
0.595,0.005,8.07348,16.2208
0.605,0.005,8.06443,16.283
0.615,0.005,8.05539,16.3451
0.625,0.005,8.04636,16.407
0.635,0.005,8.03734,16.4686
0.645,0.005,8.02833,16.5301
0.655,0.005,8.01933,16.5913
0.665,0.005,8.01034,16.6524
0.675,0.005,8.00136,16.7133
0.685,0.005,7.99239,16.7739
0.695,0.005,7.98343,16.8344
0.705,0.005,7.97448,16.8946
0.715,0.005,7.96554,16.9547
0.725,0.005,7.95661,17.0145
0.735,0.005,7.9477,17.0741
0.745,0.005,7.93879,17.1335
0.755,0.005,7.9299,17.1927
0.765,0.005,7.92102,17.2517
0.775,0.005,7.91215,17.3105
0.785,0.005,7.90329,17.3691
0.795,0.005,7.89445,17.4274
0.805,0.005,7.88562,17.4856
0.815,0.005,7.8768,17.5435
0.825,0.005,7.868,17.6012
0.835,0.005,7.85921,17.6586
0.845,0.005,7.85043,17.7159
0.855,0.005,7.84167,17.7729
0.865,0.005,7.83293,17.8297
0.875,0.005,7.8242,17.8863
0.885,0.005,7.81548,17.9426
0.895,0.005,7.80678,17.9988
0.905,0.005,7.7981,18.0546
0.915,0.005,7.78944,18.1103
0.925,0.005,7.78079,18.1657
0.935,0.005,7.77217,18.2208
0.945,0.005,7.76356,18.2757
0.955,0.005,7.75497,18.3304
0.965,0.005,7.7464,18.3848
0.975,0.005,7.73785,18.4389
0.985,0.005,7.72932,18.4928
0.995,0.005,7.72082,18.5465
1.005,0.005,7.71233,18.5999
1.015,0.005,7.70387,18.653
1.025,0.005,7.69544,18.7058
1.035,0.005,7.68702,18.7584
1.045,0.005,7.67864,18.8107
1.055,0.005,7.67028,18.8627
1.065,0.005,7.66195,18.9144
1.075,0.005,7.65364,18.9658
1.085,0.005,7.64537,19.0169
1.095,0.005,7.63713,19.0677
1.105,0.005,7.62891,19.1182
1.115,0.005,7.62073,19.1684
1.125,0.005,7.61259,19.2183
