x,y,height,momentum_x
0.005,0.005,9.9997,0.00288319
0.015,0.005,9.99963,0.00355449
0.025,0.005,9.99955,0.00436933
0.035,0.005,9.99945,0.00536507
0.045,0.005,9.99932,0.0065814
0.055,0.005,9.99918,0.00804974
0.065,0.005,9.999,0.00981632
0.075,0.005,9.99878,0.01193
0.085,0.005,9.99853,0.0144473
0.095,0.005,9.99823,0.0174213
0.105,0.005,9.99787,0.0209287
0.115,0.005,9.99746,0.0250516
0.125,0.005,9.99697,0.0298559
0.135,0.005,9.99641,0.0354227
0.145,0.005,9.99576,0.0418478
0.155,0.005,9.99502,0.0492337
0.165,0.005,9.99416,0.0576835
0.175,0.005,9.99319,0.0673021
0.185,0.005,9.99209,0.0782067
0.195,0.005,9.99084,0.0905151
0.205,0.005,9.98944,0.104344
0.215,0.005,9.98788,0.119809
0.225,0.005,9.98614,0.13702
0.235,0.005,9.98421,0.156094
0.245,0.005,9.98208,0.177153
0.255,0.005,9.97973,0.200303
0.265,0.005,9.97716,0.225643
0.275,0.005,9.97436,0.253272
0.285,0.005,9.97132,0.28328
0.295,0.005,9.96803,0.315745
0.305,0.005,9.96448,0.350734
0.315,0.005,9.96066,0.388309
0.325,0.005,9.95657,0.428525
0.335,0.005,9.95221,0.471415
0.345,0.005,9.94757,0.51701
0.355,0.005,9.94265,0.565338
0.365,0.005,9.93745,0.616399
0.375,0.005,9.93196,0.670184
0.385,0.005,9.92619,0.726681
0.395,0.005,9.92015,0.785872
0.405,0.005,9.91382,0.847728
0.415,0.005,9.90722,0.912208
0.425,0.005,9.90035,0.979261
0.435,0.005,9.89321,1.04883
0.445,0.005,9.88581,1.12086
0.455,0.005,9.87816,1.19529
0.465,0.005,9.87026,1.27205
0.475,0.005,9.86211,1.35106
0.485,0.005,9.85373,1.43226
0.495,0.005,9.84512,1.51556
0.505,0.005,9.83629,1.60089
0.515,0.005,9.82725,1.68817
0.525,0.005,9.818,1.77731
0.535,0.005,9.80855,1.86824
0.545,0.005,9.79891,1.96087
0.555,0.005,9.78908,2.05512
0.565,0.005,9.77908,2.15093
0.575,0.005,9.76891,2.2482
0.585,0.005,9.75858,2.34687
0.595,0.005,9.74809,2.44686
0.605,0.005,9.73745,2.5481
0.615,0.005,9.72667,2.65051
0.625,0.005,9.71575,2.75403
0.635,0.005,9.70471,2.85859
0.645,0.005,9.69354,2.96414
0.655,0.005,9.68225,3.07062
0.665,0.005,9.67085,3.17795
0.675,0.005,9.65935,3.28609
0.685,0.005,9.64774,3.39498
0.695,0.005,9.63604,3.50456
0.705,0.005,9.62424,3.6148
0.715,0.005,9.61236,3.72564
0.725,0.005,9.6004,3.83704
0.735,0.005,9.58835,3.94894
0.745,0.005,9.57623,4.06133
0.755,0.005,9.56404,4.17415
0.765,0.005,9.55179,4.28736
0.775,0.005,9.53946,4.40093
0.785,0.005,9.52708,4.51483
0.795,0.005,9.51464,4.62903
0.805,0.005,9.50215,4.74349
0.815,0.005,9.48961,4.85818
0.825,0.005,9.47701,4.97307
0.835,0.005,9.46437,5.08814
0.845,0.005,9.45169,5.20336
0.855,0.005,9.43896,5.31871
0.865,0.005,9.4262,5.43417
0.875,0.005,9.41339,5.54972
0.885,0.005,9.40056,5.66534
0.895,0.005,9.38769,5.781
0.905,0.005,9.37479,5.89668
0.915,0.005,9.36186,6.01237
0.925,0.005,9.3489,6.12805
0.935,0.005,9.33591,6.24371
0.945,0.005,9.3229,6.35933
0.955,0.005,9.30987,6.4749
0.965,0.005,9.29681,6.5904
0.975,0.005,9.28374,6.70582
0.985,0.005,9.27064,6.82116
0.995,0.005,9.25753,6.93637
1.005,0.005,9.24439,7.05147
1.015,0.005,9.23125,7.16645
1.025,0.005,9.21809,7.28129
1.035,0.005,9.20491,7.39598
1.045,0.005,9.19172,7.5105
1.055,0.005,9.17853,7.62486
1.065,0.005,9.16532,7.73905
1.075,0.005,9.15209,7.85306
1.085,0.005,9.13886,7.96687
1.095,0.005,9.12563,8.08047
1.105,0.005,9.11238,8.19389
1.115,0.005,9.09913,8.30709
1.125,0.005,9.08586,8.42007
1.135,0.005,9.0726,8.53283
1.145,0.005,9.05933,8.64535
1.155,0.005,9.04605,8.75763
1.165,0.005,9.03277,8.86967
1.175,0.005,9.01949,8.98147
1.185,0.005,9.0062,9.09302
1.195,0.005,8.99291,9.20432
1.205,0.005,8.97962,9.31535
1.215,0.005,8.96633,9.42611
1.225,0.005,8.95304,9.5366
1.235,0.005,8.93974,9.64683
1.245,0.005,8.92645,9.75677
1.255,0.005,8.91316,9.86643
1.265,0.005,8.89986,9.97581
1.275,0.005,8.88657,10.0849
1.285,0.005,8.87328,10.1937
1.295,0.005,8.86,10.3022
1.305,0.005,8.84671,10.4104
1.315,0.005,8.83343,10.5183
1.325,0.005,8.82015,10.6259
1.335,0.005,8.80687,10.7332
1.345,0.005,8.7936,10.8402
1.355,0.005,8.78033,10.9469
1.365,0.005,8.76707,11.0533
1.375,0.005,8.75381,11.1593
1.385,0.005,8.74055,11.265
1.395,0.005,8.7273,11.3705
1.405,0.005,8.71406,11.4755
1.415,0.005,8.70082,11.5803
1.425,0.005,8.68759,11.6848
1.435,0.005,8.67436,11.7889
