x,y,height,momentum_x
0.005,0.005,9.97858,0.211683
0.015,0.005,9.976,0.237159
0.025,0.005,9.97319,0.264796
0.035,0.005,9.97016,0.29467
0.045,0.005,9.9669,0.32686
0.055,0.005,9.96339,0.361415
0.065,0.005,9.95963,0.398382
0.075,0.005,9.95563,0.437804
0.085,0.005,9.95136,0.479718
0.095,0.005,9.94684,0.524147
0.105,0.005,9.94206,0.571096
0.115,0.005,9.93702,0.620565
0.125,0.005,9.93172,0.672551
0.135,0.005,9.92616,0.727034
0.145,0.005,9.92033,0.783993
0.155,0.005,9.91426,0.843403
0.165,0.005,9.90793,0.905227
0.175,0.005,9.90135,0.969422
0.185,0.005,9.89453,1.03594
0.195,0.005,9.88747,1.10471
0.205,0.005,9.88017,1.17569
0.215,0.005,9.87265,1.24881
0.225,0.005,9.8649,1.32401
0.235,0.005,9.85693,1.40122
0.245,0.005,9.84876,1.48038
0.255,0.005,9.84038,1.56141
0.265,0.005,9.8318,1.64423
0.275,0.005,9.82303,1.72878
0.285,0.005,9.81408,1.81499
0.295,0.005,9.80495,1.90279
0.305,0.005,9.79566,1.9921
0.315,0.005,9.78619,2.08284
0.325,0.005,9.77657,2.17496
0.335,0.005,9.7668,2.26839
0.345,0.005,9.75688,2.36304
0.355,0.005,9.74683,2.45887
0.365,0.005,9.73664,2.55581
0.375,0.005,9.72632,2.65379
0.385,0.005,9.71588,2.75277
0.395,0.005,9.70533,2.85268
0.405,0.005,9.69467,2.95347
0.415,0.005,9.6839,3.05509
0.425,0.005,9.67303,3.15747
0.435,0.005,9.66207,3.26058
0.445,0.005,9.65101,3.36437
0.455,0.005,9.63986,3.46878
0.465,0.005,9.62864,3.57378
0.475,0.005,9.61733,3.67932
0.485,0.005,9.60595,3.78538
0.495,0.005,9.59449,3.89189
0.505,0.005,9.58298,3.99883
0.515,0.005,9.57139,4.10617
0.525,0.005,9.55975,4.21389
0.535,0.005,9.54804,4.32192
0.545,0.005,9.53628,4.43026
0.555,0.005,9.52447,4.53887
0.565,0.005,9.51261,4.64774
0.575,0.005,9.5007,4.75682
0.585,0.005,9.48874,4.86609
0.595,0.005,9.47675,4.97554
0.605,0.005,9.46471,5.08513
0.615,0.005,9.45263,5.19485
0.625,0.005,9.44052,5.30467
0.635,0.005,9.42837,5.41458
0.645,0.005,9.41619,5.52456
0.655,0.005,9.40398,5.63459
0.665,0.005,9.39174,5.74466
0.675,0.005,9.37947,5.85474
0.685,0.005,9.36718,5.96482
0.695,0.005,9.35486,6.0749
0.705,0.005,9.34252,6.18495
0.715,0.005,9.33015,6.29497
0.725,0.005,9.31777,6.40493
0.735,0.005,9.30536,6.51483
0.745,0.005,9.29294,6.62466
0.755,0.005,9.2805,6.7344
0.765,0.005,9.26804,6.84404
0.775,0.005,9.25557,6.95358
0.785,0.005,9.24309,7.06301
0.795,0.005,9.23059,7.17232
0.805,0.005,9.21807,7.28149
0.815,0.005,9.20555,7.39051
0.825,0.005,9.19302,7.49939
0.835,0.005,9.18047,7.60811
