x,y,height,momentum_x
0.005,0.005,8.35931,14.1834
0.015,0.005,8.35054,14.2479
0.025,0.005,8.34177,14.3123
0.035,0.005,8.333,14.3764
0.045,0.005,8.32424,14.4405
0.055,0.005,8.31549,14.5043
0.065,0.005,8.30674,14.568
0.075,0.005,8.298,14.6315
0.085,0.005,8.28926,14.6948
0.095,0.005,8.28053,14.758
0.105,0.005,8.27181,14.821
0.115,0.005,8.26309,14.8839
0.125,0.005,8.25438,14.9465
0.135,0.005,8.24567,15.0091
0.145,0.005,8.23697,15.0714
0.155,0.005,8.22827,15.1336
0.165,0.005,8.21958,15.1956
0.175,0.005,8.2109,15.2574
0.185,0.005,8.20223,15.3191
0.195,0.005,8.19356,15.3806
0.205,0.005,8.18489,15.4419
0.215,0.005,8.17624,15.5031
0.225,0.005,8.16759,15.5641
0.235,0.005,8.15894,15.6249
0.245,0.005,8.15031,15.6855
0.255,0.005,8.14168,15.746
0.265,0.005,8.13306,15.8063
0.275,0.005,8.12445,15.8664
0.285,0.005,8.11584,15.9264
0.295,0.005,8.10724,15.9862
0.305,0.005,8.09865,16.0458
0.315,0.005,8.09006,16.1052
0.325,0.005,8.08148,16.1645
0.335,0.005,8.07292,16.2236
0.345,0.005,8.06435,16.2825
0.355,0.005,8.0558,16.3412
0.365,0.005,8.04726,16.3998
0.375,0.005,8.03872,16.4581
0.385,0.005,8.03019,16.5164
0.395,0.005,8.02167,16.5744
0.405,0.005,8.01316,16.6322
0.415,0.005,8.00466,16.6899
0.425,0.005,7.99616,16.7474
0.435,0.005,7.98768,16.8047
0.445,0.005,7.9792,16.8618
0.455,0.005,7.97074,16.9187
0.465,0.005,7.96228,16.9755
0.475,0.005,7.95384,17.0321
0.485,0.005,7.9454,17.0884
0.495,0.005,7.93697,17.1447
0.505,0.005,7.92856,17.2007
0.515,0.005,7.92015,17.2565
0.525,0.005,7.91176,17.3121
0.535,0.005,7.90337,17.3676
0.545,0.005,7.895,17.4228
0.555,0.005,7.88664,17.4779
0.565,0.005,7.87829,17.5328
0.575,0.005,7.86995,17.5875
0.585,0.005,7.86162,17.6419
0.595,0.005,7.85331,17.6962
0.605,0.005,7.84501,17.7503
0.615,0.005,7.83672,17.8042
0.625,0.005,7.82845,17.8579
0.635,0.005,7.82019,17.9113
0.645,0.005,7.81194,17.9646
0.655,0.005,7.80371,18.0177
0.665,0.005,7.79549,18.0705
0.675,0.005,7.78729,18.1232
0.685,0.005,7.7791,18.1756
0.695,0.005,7.77093,18.2278
0.705,0.005,7.76278,18.2798
0.715,0.005,7.75464,18.3316
0.725,0.005,7.74652,18.3832
0.735,0.005,7.73842,18.4345
0.745,0.005,7.73033,18.4856
0.755,0.005,7.72227,18.5365
0.765,0.005,7.71422,18.5871
0.775,0.005,7.7062,18.6375
0.785,0.005,7.69819,18.6877
0.795,0.005,7.69021,18.7376
0.805,0.005,7.68225,18.7873
0.815,0.005,7.67431,18.8368
0.825,0.005,7.6664,18.8859
0.835,0.005,7.65851,18.9349
0.845,0.005,7.65064,18.9835
0.855,0.005,7.6428,19.0319
0.865,0.005,7.63499,19.08
0.875,0.005,7.62721,19.1279
0.885,0.005,7.61945,19.1755
0.895,0.005,7.61173,19.2228
0.905,0.005,7.60403,19.2698
0.915,0.005,7.59637,19.3165
0.925,0.005,7.58874,19.3629
0.935,0.005,7.58115,19.4089
0.945,0.005,7.57359,19.4547
0.955,0.005,7.56607,19.5002
0.965,0.005,7.55858,19.5453
0.975,0.005,7.55114,19.5901
0.985,0.005,7.54374,19.6345
0.995,0.005,7.53638,19.6786
1.005,0.005,7.52907,19.7223
1.015,0.005,7.52181,19.7657
1.025,0.005,7.51459,19.8087
1.035,0.005,7.50743,19.8512
1.045,0.005,7.50032,19.8934
1.055,0.005,7.49326,19.9352
1.065,0.005,7.48626,19.9765
1.075,0.005,7.47932,20.0174
1.085,0.005,7.47244,20.0579
1.095,0.005,7.46563,20.0979
1.105,0.005,7.45888,20.1374
1.115,0.005,7.45221,20.1764
1.125,0.005,7.44561,20.2149
1.135,0.005,7.43908,20.253
1.145,0.005,7.43264,20.2904
1.155,0.005,7.42627,20.3274
1.165,0.005,7.41999,20.3637
1.175,0.005,7.41381,20.3995
1.185,0.005,7.40771,20.4347
1.195,0.005,7.40171,20.4692
1.205,0.005,7.39581,20.5031
1.215,0.005,7.39001,20.5364
1.225,0.005,7.38432,20.569
1.235,0.005,7.37875,20.6009
1.245,0.005,7.37328,20.6321
1.255,0.005,7.36794,20.6626
1.265,0.005,7.36272,20.6923
1.275,0.005,7.35762,20.7213
1.285,0.005,7.35266,20.7495
1.295,0.005,7.34783,20.7768
1.305,0.005,7.34313,20.8034
1.315,0.005,7.33858,20.8291
1.325,0.005,7.33417,20.854
1.335,0.005,7.32991,20.878
1.345,0.005,7.3258,20.9011
1.355,0.005,7.32184,20.9234
1.365,0.005,7.31804,20.9447
1.375,0.005,7.31439,20.9652
1.385,0.005,7.3109,20.9847
1.395,0.005,7.30758,21.0033
1.405,0.005,7.30441,21.0211
1.415,0.005,7.3014,21.0379
1.425,0.005,7.29855,21.0538
1.435,0.005,7.29587,21.0687
1.445,0.005,7.29334,21.0828
1.455,0.005,7.29096,21.0961
1.465,0.005,7.28875,21.1084
1.475,0.005,7.28668,21.1199
1.485,0.005,7.28476,21.1306
1.495,0.005,7.28298,21.1405
1.505,0.005,7.28134,21.1496
1.515,0.005,7.27983,21.1579
1.525,0.005,7.27846,21.1656
1.535,0.005,7.2772,21.1725
1.545,0.005,7.27606,21.1788
1.555,0.005,7.27504,21.1845
1.565,0.005,7.27412,21.1896
1.575,0.005,7.27329,21.1942
1.585,0.005,7.27256,21.1983
1.595,0.005,7.27191,21.2019
1.605,0.005,7.27134,21.2051
1.615,0.005,7.27083,21.2078
1.625,0.005,7.2704,21.2102
1.635,0.005,7.27002,21.2123
1.645,0.005,7.2697,21.2141
1.655,0.005,7.26943,21.2156
1.665,0.005,7.2692,21.2169
1.675,0.005,7.269,21.218
1.685,0.005,7.26885,21.2189
1.695,0.005,7.26872,21.2196
1.705,0.005,7.26861,21.2202
1.715,0.005,7.26853,21.2207
1.725,0.005,7.26847,21.221
1.735,0.005,7.26842,21.2213
1.745,0.005,7.26838,21.2215
1.755,0.005,7.26836,21.2216
1.765,0.005,7.26835,21.2217
1.775,0.005,7.26834,21.2218
1.785,0.005,7.26834,21.2218
1.795,0.005,7.26835,21.2217
1.805,0.005,7.26836,21.2217
1.815,0.005,7.26837,21.2216
1.825,0.005,7.26838,21.2216
1.835,0.005,7.2684,21.2215
1.845,0.005,7.26841,21.2214
1.855,0.005,7.26843,21.2213
1.865,0.005,7.26845,21.2213
1.875,0.005,7.26846,21.2212
1.885,0.005,7.26848,21.2211
1.895,0.005,7.2685,21.221
1.905,0.005,7.26851,21.2209
1.915,0.005,7.26853,21.2208
1.925,0.005,7.26854,21.2208
1.935,0.005,7.26856,21.2207
1.945,0.005,7.26857,21.2206
1.955,0.005,7.26858,21.2206
1.965,0.005,7.2686,21.2205
1.975,0.005,7.26861,21.2205
1.985,0.005,7.26862,21.2204
1.995,0.005,7.26864,21.2203
2.005,0.005,7.26865,21.2203
2.015,0.005,7.26866,21.2202
2.025,0.005,7.26867,21.2202
2.035,0.005,7.26868,21.2201
2.045,0.005,7.26869,21.2201
2.055,0.005,7.2687,21.22
2.065,0.005,7.26871,21.22
2.075,0.005,7.26872,21.22
2.085,0.005,7.26873,21.2199
2.095,0.005,7.26874,21.2199
2.105,0.005,7.26875,21.2198
2.115,0.005,7.26876,21.2198
2.125,0.005,7.26876,21.2198
2.135,0.005,7.26877,21.2197
2.145,0.005,7.26877,21.2197
2.155,0.005,7.26878,21.2197
2.165,0.005,7.26878,21.2197
2.175,0.005,7.26879,21.2197
2.185,0.005,7.26879,21.2196
2.195,0.005,7.26879,21.2196
2.205,0.005,7.2688,21.2196
2.215,0.005,7.2688,21.2196
2.225,0.005,7.26881,21.2195
2.235,0.005,7.26881,21.2195
2.245,0.005,7.26881,21.2195
2.255,0.005,7.26882,21.2195
2.265,0.005,7.26882,21.2195
2.275,0.005,7.26882,21.2194
2.285,0.005,7.26883,21.2194
2.295,0.005,7.26883,21.2194
2.305,0.005,7.26884,21.2194
2.315,0.005,7.26884,21.2193
2.325,0.005,7.26884,21.2193
2.335,0.005,7.26885,21.2193
2.345,0.005,7.26885,21.2193
2.355,0.005,7.26885,21.2192
2.365,0.005,7.26886,21.2192
2.375,0.005,7.26886,21.2192
