x,y,height,momentum_x
0.005,0.005,8.52926,12.9105
0.015,0.005,8.52006,12.9806
0.025,0.005,8.51087,13.0506
0.035,0.005,8.50168,13.1204
0.045,0.005,8.49249,13.19
0.055,0.005,8.48331,13.2595
0.065,0.005,8.47414,13.3287
0.075,0.005,8.46497,13.3978
0.085,0.005,8.4558,13.4668
0.095,0.005,8.44664,13.5355
0.105,0.005,8.43748,13.6041
0.115,0.005,8.42833,13.6725
0.125,0.005,8.41919,13.7408
0.135,0.005,8.41005,13.8088
0.145,0.005,8.40092,13.8767
0.155,0.005,8.39179,13.9444
0.165,0.005,8.38266,14.012
0.175,0.005,8.37354,14.0793
0.185,0.005,8.36443,14.1465
0.195,0.005,8.35533,14.2135
0.205,0.005,8.34623,14.2804
0.215,0.005,8.33713,14.347
0.225,0.005,8.32804,14.4135
0.235,0.005,8.31896,14.4798
0.245,0.005,8.30988,14.5459
0.255,0.005,8.30081,14.6118
0.265,0.005,8.29175,14.6776
0.275,0.005,8.28269,14.7432
0.285,0.005,8.27364,14.8086
0.295,0.005,8.26459,14.8738
0.305,0.005,8.25555,14.9389
0.315,0.005,8.24652,15.0037
0.325,0.005,8.23749,15.0684
0.335,0.005,8.22847,15.1329
0.345,0.005,8.21946,15.1972
0.355,0.005,8.21045,15.2614
0.365,0.005,8.20145,15.3253
0.375,0.005,8.19246,15.3891
0.385,0.005,8.18348,15.4527
0.395,0.005,8.1745,15.5161
0.405,0.005,8.16553,15.5793
0.415,0.005,8.15657,15.6424
0.425,0.005,8.14761,15.7052
0.435,0.005,8.13866,15.7679
0.445,0.005,8.12972,15.8304
0.455,0.005,8.12079,15.8927
0.465,0.005,8.11187,15.9548
0.475,0.005,8.10295,16.0167
0.485,0.005,8.09404,16.0784
0.495,0.005,8.08514,16.14
0.505,0.005,8.07625,16.2013
0.515,0.005,8.06736,16.2625
0.525,0.005,8.05849,16.3235
0.535,0.005,8.04963,16.3843
0.545,0.005,8.04077,16.4449
0.555,0.005,8.03192,16.5053
0.565,0.005,8.02308,16.5655
0.575,0.005,8.01426,16.6255
0.585,0.005,8.00544,16.6853
0.595,0.005,7.99663,16.7449
0.605,0.005,7.98783,16.8043
0.615,0.005,7.97904,16.8636
0.625,0.005,7.97026,16.9226
0.635,0.005,7.96149,16.9815
0.645,0.005,7.95274,17.0401
0.655,0.005,7.94399,17.0985
0.665,0.005,7.93525,17.1568
0.675,0.005,7.92653,17.2148
0.685,0.005,7.91782,17.2726
0.695,0.005,7.90912,17.3302
0.705,0.005,7.90043,17.3877
0.715,0.005,7.89175,17.4449
0.725,0.005,7.88309,17.5019
0.735,0.005,7.87443,17.5587
0.745,0.005,7.8658,17.6153
0.755,0.005,7.85717,17.6716
0.765,0.005,7.84856,17.7278
0.775,0.005,7.83996,17.7837
0.785,0.005,7.83138,17.8395
0.795,0.005,7.82281,17.895
0.805,0.005,7.81426,17.9502
0.815,0.005,7.80572,18.0053
0.825,0.005,7.7972,18.0601
0.835,0.005,7.7887,18.1147
0.845,0.005,7.78021,18.1691
0.855,0.005,7.77174,18.2233
0.865,0.005,7.76329,18.2772
0.875,0.005,7.75486,18.3308
0.885,0.005,7.74644,18.3842
0.895,0.005,7.73805,18.4374
0.905,0.005,7.72967,18.4904
0.915,0.005,7.72132,18.5431
0.925,0.005,7.71299,18.5955
0.935,0.005,7.70468,18.6477
0.945,0.005,7.69639,18.6996
0.955,0.005,7.68813,18.7512
0.965,0.005,7.67989,18.8026
0.975,0.005,7.67167,18.8537
0.985,0.005,7.66349,18.9046
0.995,0.005,7.65532,18.9551
1.005,0.005,7.64719,19.0054
1.015,0.005,7.63909,19.0554
1.025,0.005,7.63101,19.1051
1.035,0.005,7.62297,19.1545
1.045,0.005,7.61496,19.2035
1.055,0.005,7.60698,19.2523
1.065,0.005,7.59904,19.3008
1.075,0.005,7.59113,19.3489
1.085,0.005,7.58326,19.3967
1.095,0.005,7.57543,19.4441
1.105,0.005,7.56763,19.4912
1.115,0.005,7.55989,19.538
1.125,0.005,7.55218,19.5843
1.135,0.005,7.54452,19.6304
1.145,0.005,7.53691,19.676
1.155,0.005,7.52934,19.7212
1.165,0.005,7.52183,19.7661
1.175,0.005,7.51437,19.8105
1.185,0.005,7.50696,19.8545
1.195,0.005,7.49961,19.898
1.205,0.005,7.49233,19.9412
1.215,0.005,7.4851,19.9838
1.225,0.005,7.47794,20.026
1.235,0.005,7.47085,20.0677
1.245,0.005,7.46383,20.1089
1.255,0.005,7.45688,20.1496
1.265,0.005,7.45001,20.1897
1.275,0.005,7.44322,20.2293
1.285,0.005,7.43652,20.2683
1.295,0.005,7.4299,20.3068
1.305,0.005,7.42337,20.3446
1.315,0.005,7.41694,20.3819
1.325,0.005,7.4106,20.4185
1.335,0.005,7.40436,20.4544
1.345,0.005,7.39823,20.4897
1.355,0.005,7.39221,20.5243
1.365,0.005,7.38631,20.5581
1.375,0.005,7.38052,20.5912
1.385,0.005,7.37486,20.6236
1.395,0.005,7.36931,20.6552
1.405,0.005,7.3639,20.686
1.415,0.005,7.35863,20.716
1.425,0.005,7.35349,20.7452
1.435,0.005,7.3485,20.7735
1.445,0.005,7.34365,20.8009
1.455,0.005,7.33895,20.8275
1.465,0.005,7.3344,20.8531
1.475,0.005,7.33002,20.8779
1.485,0.005,7.32579,20.9017
1.495,0.005,7.32172,20.9245
1.505,0.005,7.31782,20.9464
1.515,0.005,7.31408,20.9674
1.525,0.005,7.31052,20.9874
1.535,0.005,7.30712,21.0064
1.545,0.005,7.30389,21.0244
1.555,0.005,7.30083,21.0415
1.565,0.005,7.29794,21.0576
1.575,0.005,7.29522,21.0728
1.585,0.005,7.29267,21.087
1.595,0.005,7.29028,21.1003
1.605,0.005,7.28805,21.1127
1.615,0.005,7.28598,21.1242
1.625,0.005,7.28406,21.1349
1.635,0.005,7.2823,21.1447
1.645,0.005,7.28067,21.1537
1.655,0.005,7.27919,21.1619
1.665,0.005,7.27784,21.1694
1.675,0.005,7.27661,21.1762
1.685,0.005,7.2755,21.1824
1.695,0.005,7.27451,21.1879
1.705,0.005,7.27362,21.1928
1.715,0.005,7.27283,21.1972
1.725,0.005,7.27214,21.201
1.735,0.005,7.27152,21.2044
1.745,0.005,7.27099,21.2074
1.755,0.005,7.27052,21.21
1.765,0.005,7.27012,21.2122
1.775,0.005,7.26977,21.2141
1.785,0.005,7.26948,21.2158
1.795,0.005,7.26924,21.2171
1.805,0.005,7.26903,21.2183
1.815,0.005,7.26886,21.2192
1.825,0.005,7.26873,21.22
1.835,0.005,7.26862,21.2206
1.845,0.005,7.26853,21.2211
1.855,0.005,7.26846,21.2214
1.865,0.005,7.26841,21.2217
1.875,0.005,7.26838,21.2219
1.885,0.005,7.26836,21.222
1.895,0.005,7.26834,21.2221
1.905,0.005,7.26834,21.2222
1.915,0.005,7.26834,21.2222
