x,y,height,momentum_x
0.005,0.005,9.13413,8.00612
0.015,0.005,9.12364,8.09617
0.025,0.005,9.11314,8.18607
0.035,0.005,9.10264,8.27583
0.045,0.005,9.09214,8.36543
0.055,0.005,9.08163,8.45488
0.065,0.005,9.07112,8.54418
0.075,0.005,9.06061,8.6333
0.085,0.005,9.0501,8.72226
0.095,0.005,9.03959,8.81106
0.105,0.005,9.02908,8.8997
0.115,0.005,9.01857,8.98818
0.125,0.005,9.00805,9.07649
0.135,0.005,8.99754,9.16463
0.145,0.005,8.98702,9.25259
0.155,0.005,8.97651,9.34038
0.165,0.005,8.966,9.42798
0.175,0.005,8.95548,9.51541
0.185,0.005,8.94497,9.60266
0.195,0.005,8.93446,9.68973
0.205,0.005,8.92395,9.77661
0.215,0.005,8.91345,9.86331
0.225,0.005,8.90294,9.94982
0.235,0.005,8.89244,10.0361
0.245,0.005,8.88193,10.1223
0.255,0.005,8.87143,10.2082
0.265,0.005,8.86093,10.294
0.275,0.005,8.85044,10.3795
0.285,0.005,8.83994,10.4649
0.295,0.005,8.82945,10.5501
0.305,0.005,8.81896,10.6351
0.315,0.005,8.80847,10.7199
0.325,0.005,8.79799,10.8044
0.335,0.005,8.78751,10.8888
0.345,0.005,8.77703,10.973
0.355,0.005,8.76656,11.057
0.365,0.005,8.75609,11.1408
0.375,0.005,8.74562,11.2243
0.385,0.005,8.73516,11.3077
0.395,0.005,8.7247,11.3909
0.405,0.005,8.71425,11.4738
0.415,0.005,8.7038,11.5566
0.425,0.005,8.69335,11.6391
0.435,0.005,8.68291,11.7215
0.445,0.005,8.67247,11.8036
0.455,0.005,8.66203,11.8855
0.465,0.005,8.6516,11.9673
0.475,0.005,8.64118,12.0488
0.485,0.005,8.63076,12.1301
0.495,0.005,8.62034,12.2111
0.505,0.005,8.60993,12.292
0.515,0.005,8.59953,12.3727
0.525,0.005,8.58913,12.4531
0.535,0.005,8.57873,12.5334
0.545,0.005,8.56834,12.6134
0.555,0.005,8.55796,12.6932
0.565,0.005,8.54758,12.7728
