x,y,height,momentum_x
0.005,0.005,8.4425,13.5661
0.015,0.005,8.43352,13.6334
0.025,0.005,8.42454,13.7005
0.035,0.005,8.41557,13.7674
0.045,0.005,8.4066,13.8341
0.055,0.005,8.39763,13.9007
0.065,0.005,8.38867,13.9671
0.075,0.005,8.37972,14.0334
0.085,0.005,8.37077,14.0994
0.095,0.005,8.36183,14.1653
0.105,0.005,8.35289,14.2311
0.115,0.005,8.34396,14.2966
0.125,0.005,8.33503,14.362
0.135,0.005,8.32611,14.4272
0.145,0.005,8.31719,14.4923
0.155,0.005,8.30828,14.5571
0.165,0.005,8.29938,14.6218
0.175,0.005,8.29048,14.6864
0.185,0.005,8.28159,14.7507
0.195,0.005,8.27271,14.8149
0.205,0.005,8.26383,14.8789
0.215,0.005,8.25495,14.9428
0.225,0.005,8.24609,15.0064
0.235,0.005,8.23723,15.0699
0.245,0.005,8.22837,15.1332
0.255,0.005,8.21952,15.1964
0.265,0.005,8.21068,15.2594
0.275,0.005,8.20185,15.3222
0.285,0.005,8.19302,15.3848
0.295,0.005,8.1842,15.4472
0.305,0.005,8.17538,15.5095
0.315,0.005,8.16658,15.5716
0.325,0.005,8.15778,15.6335
0.335,0.005,8.14898,15.6952
0.345,0.005,8.1402,15.7567
0.355,0.005,8.13142,15.8181
0.365,0.005,8.12265,15.8793
0.375,0.005,8.11389,15.9403
0.385,0.005,8.10513,16.0012
0.395,0.005,8.09639,16.0618
0.405,0.005,8.08765,16.1223
0.415,0.005,8.07891,16.1826
0.425,0.005,8.07019,16.2427
0.435,0.005,8.06148,16.3026
0.445,0.005,8.05277,16.3624
0.455,0.005,8.04407,16.4219
0.465,0.005,8.03538,16.4813
0.475,0.005,8.0267,16.5405
0.485,0.005,8.01803,16.5995
0.495,0.005,8.00937,16.6583
0.505,0.005,8.00072,16.717
0.515,0.005,7.99207,16.7754
0.525,0.005,7.98344,16.8336
0.535,0.005,7.97481,16.8917
0.545,0.005,7.9662,16.9496
0.555,0.005,7.9576,17.0072
0.565,0.005,7.949,17.0647
0.575,0.005,7.94042,17.122
0.585,0.005,7.93185,17.1791
0.595,0.005,7.92328,17.236
0.605,0.005,7.91473,17.2927
0.615,0.005,7.90619,17.3493
0.625,0.005,7.89766,17.4056
0.635,0.005,7.88915,17.4617
0.645,0.005,7.88064,17.5176
0.655,0.005,7.87215,17.5733
0.665,0.005,7.86367,17.6288
0.675,0.005,7.85521,17.6841
0.685,0.005,7.84675,17.7393
0.695,0.005,7.83831,17.7941
0.705,0.005,7.82989,17.8488
0.715,0.005,7.82148,17.9033
0.725,0.005,7.81308,17.9576
0.735,0.005,7.8047,18.0116
0.745,0.005,7.79633,18.0654
0.755,0.005,7.78798,18.119
0.765,0.005,7.77965,18.1724
0.775,0.005,7.77133,18.2256
0.785,0.005,7.76303,18.2785
0.795,0.005,7.75475,18.3312
0.805,0.005,7.74648,18.3837
0.815,0.005,7.73824,18.4359
0.825,0.005,7.73001,18.4879
0.835,0.005,7.7218,18.5397
0.845,0.005,7.71362,18.5912
0.855,0.005,7.70545,18.6425
0.865,0.005,7.69731,18.6935
0.875,0.005,7.68919,18.7443
0.885,0.005,7.68109,18.7948
0.895,0.005,7.67302,18.8451
0.905,0.005,7.66497,18.8951
0.915,0.005,7.65695,18.9448
0.925,0.005,7.64895,18.9943
0.935,0.005,7.64098,19.0435
0.945,0.005,7.63304,19.0924
0.955,0.005,7.62513,19.141
0.965,0.005,7.61724,19.1893
0.975,0.005,7.60939,19.2373
0.985,0.005,7.60158,19.285
0.995,0.005,7.59379,19.3324
1.005,0.005,7.58605,19.3795
1.015,0.005,7.57833,19.4263
1.025,0.005,7.57066,19.4727
1.035,0.005,7.56303,19.5188
1.045,0.005,7.55543,19.5645
1.055,0.005,7.54788,19.6099
1.065,0.005,7.54038,19.6549
1.075,0.005,7.53292,19.6996
1.085,0.005,7.52551,19.7439
1.095,0.005,7.51815,19.7878
1.105,0.005,7.51084,19.8312
1.115,0.005,7.50358,19.8743
1.125,0.005,7.49638,19.9169
1.135,0.005,7.48924,19.9592
1.145,0.005,7.48216,20.0009
1.155,0.005,7.47514,20.0422
1.165,0.005,7.4682,20.083
1.175,0.005,7.46132,20.1234
1.185,0.005,7.45451,20.1632
1.195,0.005,7.44777,20.2025
1.205,0.005,7.44112,20.2413
1.215,0.005,7.43455,20.2796
1.225,0.005,7.42806,20.3172
1.235,0.005,7.42165,20.3543
1.245,0.005,7.41535,20.3908
1.255,0.005,7.40913,20.4267
1.265,0.005,7.40302,20.4619
1.275,0.005,7.39701,20.4965
1.285,0.005,7.3911,20.5304
1.295,0.005,7.3853,20.5636
1.305,0.005,7.37962,20.5962
1.315,0.005,7.37406,20.6279
1.325,0.005,7.36862,20.659
1.335,0.005,7.36331,20.6892
1.345,0.005,7.35812,20.7187
1.355,0.005,7.35307,20.7473
1.365,0.005,7.34816,20.7752
1.375,0.005,7.34339,20.8022
1.385,0.005,7.33877,20.8283
1.395,0.005,7.33429,20.8536
1.405,0.005,7.32997,20.8779
1.415,0.005,7.3258,20.9014
1.425,0.005,7.32179,20.9239
1.435,0.005,7.31793,20.9456
1.445,0.005,7.31424,20.9663
1.455,0.005,7.31072,20.986
1.465,0.005,7.30735,21.0048
1.475,0.005,7.30416,21.0227
1.485,0.005,7.30112,21.0396
1.495,0.005,7.29826,21.0556
1.505,0.005,7.29555,21.0707
1.515,0.005,7.29301,21.0849
1.525,0.005,7.29063,21.0982
1.535,0.005,7.2884,21.1105
1.545,0.005,7.28633,21.122
1.555,0.005,7.28441,21.1327
1.565,0.005,7.28264,21.1426
1.575,0.005,7.28101,21.1516
1.585,0.005,7.27951,21.1599
1.595,0.005,7.27815,21.1675
1.605,0.005,7.27691,21.1744
1.615,0.005,7.27579,21.1806
1.625,0.005,7.27478,21.1862
1.635,0.005,7.27387,21.1912
1.645,0.005,7.27306,21.1957
1.655,0.005,7.27235,21.1997
1.665,0.005,7.27171,21.2032
1.675,0.005,7.27116,21.2062
1.685,0.005,7.27068,21.2089
1.695,0.005,7.27026,21.2112
1.705,0.005,7.2699,21.2132
1.715,0.005,7.26959,21.2149
1.725,0.005,7.26933,21.2164
1.735,0.005,7.26911,21.2176
1.745,0.005,7.26893,21.2186
1.755,0.005,7.26878,21.2194
1.765,0.005,7.26867,21.2201
1.775,0.005,7.26857,21.2206
1.785,0.005,7.2685,21.2211
1.795,0.005,7.26844,21.2214
1.805,0.005,7.2684,21.2216
1.815,0.005,7.26837,21.2218
1.825,0.005,7.26835,21.2219
1.835,0.005,7.26834,21.222
1.845,0.005,7.26834,21.222
1.855,0.005,7.26834,21.222
1.865,0.005,7.26835,21.2219
1.875,0.005,7.26836,21.2219
1.885,0.005,7.26838,21.2218
1.895,0.005,7.26839,21.2217
1.905,0.005,7.26841,21.2216
1.915,0.005,7.26843,21.2216
1.925,0.005,7.26845,21.2215
1.935,0.005,7.26846,21.2214
1.945,0.005,7.26848,21.2213
1.955,0.005,7.2685,21.2212
1.965,0.005,7.26851,21.2211
1.975,0.005,7.26853,21.2211
1.985,0.005,7.26855,21.221
1.995,0.005,7.26856,21.2209
2.005,0.005,7.26858,21.2208
2.015,0.005,7.26859,21.2208
2.025,0.005,7.2686,21.2207
2.035,0.005,7.26861,21.2206
2.045,0.005,7.26863,21.2206
2.055,0.005,7.26864,21.2205
2.065,0.005,7.26865,21.2204
2.075,0.005,7.26866,21.2204
2.085,0.005,7.26867,21.2203
2.095,0.005,7.26868,21.2202
2.105,0.005,7.26869,21.2202
2.115,0.005,7.2687,21.2201
2.125,0.005,7.26871,21.2201
2.135,0.005,7.26872,21.22
2.145,0.005,7.26873,21.22
2.155,0.005,7.26874,21.2199
2.165,0.005,7.26875,21.2199
2.175,0.005,7.26875,21.2198
2.185,0.005,7.26876,21.2198
2.195,0.005,7.26877,21.2197
2.205,0.005,7.26877,21.2197
2.215,0.005,7.26878,21.2197
2.225,0.005,7.26878,21.2197
2.235,0.005,7.26878,21.2196
2.245,0.005,7.26879,21.2196
2.255,0.005,7.26879,21.2196
2.265,0.005,7.2688,21.2196
2.275,0.005,7.2688,21.2195
2.285,0.005,7.2688,21.2195
2.295,0.005,7.26881,21.2195
2.305,0.005,7.26881,21.2195
2.315,0.005,7.26882,21.2194
2.325,0.005,7.26882,21.2194
2.335,0.005,7.26882,21.2194
2.345,0.005,7.26883,21.2194
2.355,0.005,7.26883,21.2193
2.365,0.005,7.26883,21.2193
2.375,0.005,7.26884,21.2193
2.385,0.005,7.26884,21.2193
2.395,0.005,7.26885,21.2192
2.405,0.005,7.26885,21.2192
2.415,0.005,7.26885,21.2192
2.425,0.005,7.26886,21.2192
2.435,0.005,7.26886,21.2191
2.445,0.005,7.26887,21.2191
2.455,0.005,7.26887,21.2191
2.465,0.005,7.26887,21.2191
2.475,0.005,7.26888,21.219
2.485,0.005,7.26888,21.219
2.495,0.005,7.26888,21.219
2.505,0.005,7.26888,21.219
2.515,0.005,7.26888,21.219
2.525,0.005,7.26888,21.219
2.535,0.005,7.26888,21.219
2.545,0.005,7.26888,21.219
2.555,0.005,7.26889,21.219
2.565,0.005,7.26889,21.219
2.575,0.005,7.26889,21.2189
2.585,0.005,7.26889,21.2189
2.595,0.005,7.26889,21.2189
2.605,0.005,7.26889,21.2189
2.615,0.005,7.26889,21.2189
2.625,0.005,7.26889,21.2189
2.635,0.005,7.26889,21.2189
2.645,0.005,7.26889,21.2189
2.655,0.005,7.26889,21.2189
2.665,0.005,7.26889,21.2189
2.675,0.005,7.26889,21.2189
2.685,0.005,7.26889,21.2189
2.695,0.005,7.26889,21.2189
2.705,0.005,7.26889,21.2189
2.715,0.005,7.26889,21.2189
2.725,0.005,7.26889,21.2188
2.735,0.005,7.26889,21.2188
2.745,0.005,7.26889,21.2188
2.755,0.005,7.26889,21.2188
2.765,0.005,7.26889,21.2188
2.775,0.005,7.26889,21.2188
2.785,0.005,7.26889,21.2188
2.795,0.005,7.26889,21.2188
2.805,0.005,7.26889,21.2188
2.815,0.005,7.26889,21.2188
2.825,0.005,7.26889,21.2188
2.835,0.005,7.26889,21.2188
2.845,0.005,7.26889,21.2188
2.855,0.005,7.26889,21.2188
2.865,0.005,7.26889,21.2187
2.875,0.005,7.26889,21.2187
2.885,0.005,7.26889,21.2187
2.895,0.005,7.26889,21.2187
2.905,0.005,7.26889,21.2187
2.915,0.005,7.26889,21.2187
2.925,0.005,7.26889,21.2187
2.935,0.005,7.26889,21.2187
2.945,0.005,7.26889,21.2187
2.955,0.005,7.26889,21.2187
2.965,0.005,7.2689,21.2187
2.975,0.005,7.2689,21.2187
2.985,0.005,7.2689,21.2186
2.995,0.005,7.2689,21.2186
3.005,0.005,7.2689,21.2186
3.015,0.005,7.2689,21.2186
3.025,0.005,7.2689,21.2186
3.035,0.005,7.2689,21.2186
3.045,0.005,7.2689,21.2186
3.055,0.005,7.2689,21.2186
3.065,0.005,7.2689,21.2186
3.075,0.005,7.2689,21.2186
3.085,0.005,7.2689,21.2186
3.095,0.005,7.2689,21.2186
3.105,0.005,7.2689,21.2186
3.115,0.005,7.2689,21.2186
3.125,0.005,7.2689,21.2185
3.135,0.005,7.2689,21.2185
3.145,0.005,7.2689,21.2185
3.155,0.005,7.2689,21.2185
3.165,0.005,7.2689,21.2185
3.175,0.005,7.2689,21.2185
3.185,0.005,7.2689,21.2185
3.195,0.005,7.2689,21.2185
3.205,0.005,7.2689,21.2185
3.215,0.005,7.2689,21.2185
3.225,0.005,7.2689,21.2185
3.235,0.005,7.2689,21.2184
3.245,0.005,7.2689,21.2184
3.255,0.005,7.2689,21.2184
3.265,0.005,7.2689,21.2184
3.275,0.005,7.2689,21.2184
3.285,0.005,7.2689,21.2184
3.295,0.005,7.2689,21.2184
3.305,0.005,7.2689,21.2184
3.315,0.005,7.2689,21.2184
3.325,0.005,7.2689,21.2184
3.335,0.005,7.2689,21.2184
3.345,0.005,7.2689,21.2184
3.355,0.005,7.2689,21.2184
3.365,0.005,7.2689,21.2184
3.375,0.005,7.2689,21.2183
3.385,0.005,7.2689,21.2183
3.395,0.005,7.2689,21.2183
3.405,0.005,7.2689,21.2183
3.415,0.005,7.2689,21.2183
3.425,0.005,7.2689,21.2183
3.435,0.005,7.2689,21.2183
3.445,0.005,7.2689,21.2183
3.455,0.005,7.2689,21.2183
3.465,0.005,7.26891,21.2183
3.475,0.005,7.26891,21.2183
3.485,0.005,7.26891,21.2183
3.495,0.005,7.26891,21.2183
3.505,0.005,7.26891,21.2183
3.515,0.005,7.26891,21.2182
3.525,0.005,7.26891,21.2182
3.535,0.005,7.26891,21.2182
3.545,0.005,7.26891,21.2182
3.555,0.005,7.26891,21.2182
3.565,0.005,7.2689,21.2182
3.575,0.005,7.2689,21.2182
3.585,0.005,7.2689,21.2182
3.595,0.005,7.2689,21.2182
3.605,0.005,7.2689,21.2182
3.615,0.005,7.2689,21.2182
3.625,0.005,7.26891,21.2182
3.635,0.005,7.26891,21.2182
3.645,0.005,7.2689,21.2181
3.655,0.005,7.2689,21.2181
3.665,0.005,7.2689,21.2181
3.675,0.005,7.2689,21.2181
3.685,0.005,7.2689,21.2181
3.695,0.005,7.2689,21.2181
3.705,0.005,7.2689,21.2181
3.715,0.005,7.2689,21.2181
3.725,0.005,7.2689,21.2181
3.735,0.005,7.26891,21.2181
3.745,0.005,7.26891,21.2181
3.755,0.005,7.26891,21.2181
3.765,0.005,7.26891,21.2181
3.775,0.005,7.26891,21.2181
3.785,0.005,7.2689,21.2181
3.795,0.005,7.2689,21.218
3.805,0.005,7.26891,21.218
3.815,0.005,7.26891,21.218
3.825,0.005,7.26891,21.218
3.835,0.005,7.26891,21.218
3.845,0.005,7.26891,21.218
3.855,0.005,7.26891,21.218
3.865,0.005,7.26891,21.218
3.875,0.005,7.26891,21.218
3.885,0.005,7.26891,21.218
3.895,0.005,7.26891,21.218
3.905,0.005,7.26891,21.218
3.915,0.005,7.26891,21.218
3.925,0.005,7.26891,21.218
3.935,0.005,7.26891,21.218
3.945,0.005,7.26891,21.2179
3.955,0.005,7.26891,21.2179
3.965,0.005,7.2689,21.2179
3.975,0.005,7.2689,21.2179
3.985,0.005,7.2689,21.2179
3.995,0.005,7.2689,21.2179
4.005,0.005,7.2689,21.2179
4.015,0.005,7.2689,21.2179
4.025,0.005,7.2689,21.2179
4.035,0.005,7.2689,21.2179
4.045,0.005,7.2689,21.2179
4.055,0.005,7.2689,21.2179
4.065,0.005,7.2689,21.2179
4.075,0.005,7.2689,21.2179
4.085,0.005,7.2689,21.2179
4.095,0.005,7.2689,21.2179
4.105,0.005,7.2689,21.2179
4.115,0.005,7.2689,21.2178
4.125,0.005,7.2689,21.2178
4.135,0.005,7.2689,21.2178
4.145,0.005,7.2689,21.2178
4.155,0.005,7.2689,21.2178
4.165,0.005,7.2689,21.2178
4.175,0.005,7.2689,21.2178
4.185,0.005,7.2689,21.2178
4.195,0.005,7.2689,21.2178
4.205,0.005,7.2689,21.2178
4.215,0.005,7.2689,21.2178
4.225,0.005,7.2689,21.2178
4.235,0.005,7.2689,21.2178
4.245,0.005,7.2689,21.2178
4.255,0.005,7.2689,21.2178
4.265,0.005,7.2689,21.2178
4.275,0.005,7.2689,21.2177
4.285,0.005,7.2689,21.2177
4.295,0.005,7.2689,21.2177
4.305,0.005,7.2689,21.2177
4.315,0.005,7.2689,21.2177
4.325,0.005,7.2689,21.2177
4.335,0.005,7.2689,21.2177
4.345,0.005,7.2689,21.2177
4.355,0.005,7.2689,21.2177
4.365,0.005,7.2689,21.2177
4.375,0.005,7.2689,21.2177
4.385,0.005,7.2689,21.2177
4.395,0.005,7.2689,21.2177
4.405,0.005,7.2689,21.2177
4.415,0.005,7.2689,21.2177
4.425,0.005,7.2689,21.2177
4.435,0.005,7.2689,21.2177
4.445,0.005,7.2689,21.2177
4.455,0.005,7.2689,21.2177
4.465,0.005,7.2689,21.2177
4.475,0.005,7.2689,21.2177
4.485,0.005,7.2689,21.2177
4.495,0.005,7.2689,21.2177
4.505,0.005,7.2689,21.2176
4.515,0.005,7.2689,21.2176
4.525,0.005,7.2689,21.2176
4.535,0.005,7.2689,21.2176
