x,y,height,momentum_x
0.5,0.5,10,0
1.5,0.5,10,0
2.5,0.5,10,0
3.5,0.5,10,0
4.5,0.5,10,0
5.5,0.5,5,0
6.5,0.5,5,0
7.5,0.5,5,0
8.5,0.5,5,0
9.5,0.5,5,0
